phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,method_group,ablation_flag,seed,tier,eval_budget,walltime_cap_s,status
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,9,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,10,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,11,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,12,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,13,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,14,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,15,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,16,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,17,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,18,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,19,small,25050,1800,planned
main,solomon,100,RC201,mixed,S2_peak_dirty,A1_NoSeed,ablation,noseed,20,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,1,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,2,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,3,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,4,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,5,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,6,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,7,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,8,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,9,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,10,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,11,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,12,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,13,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,14,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,15,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,16,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,17,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,18,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,19,small,25050,1800,planned
main,solomon,100,RC201,mixed,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,20,small,25050,1800,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,1,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,2,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,3,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,4,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,5,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,6,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,7,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,8,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,9,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,10,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,11,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,12,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,13,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,14,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,15,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,16,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,17,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,18,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,19,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S1_balanced,A1_NoSeed,ablation,noseed,20,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,1,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,2,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,3,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,4,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,5,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,6,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,7,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,8,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,9,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,10,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,11,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,12,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,13,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,14,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,15,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,16,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,17,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,18,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,19,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,20,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,1,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,2,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,3,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,4,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,5,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,6,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,7,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,8,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,9,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,10,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,11,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,12,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,13,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,14,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,15,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,16,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,17,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,18,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,19,medium,40080,3600,planned
main,hg,200,C1_2_1,clustered,S3_mixed_fleet_arc,A1_NoSeed,ablation,noseed,20,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,1,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,2,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,3,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,4,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,5,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,6,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,7,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,8,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,9,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,10,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,11,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,12,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,13,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,14,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,15,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,16,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,17,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,18,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,19,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S1_balanced,A1_NoSeed,ablation,noseed,20,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,1,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,2,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,3,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,4,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,5,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,6,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,7,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,8,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,9,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,10,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,11,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,12,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,13,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,14,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,15,medium,40080,3600,planned
main,hg,200,C1_2_5,clustered,S2_peak_dirty,A1_NoSeed,ablation,noseed,16,medium,40080,3600,planned
